"id","epa_x","epa_y","map_x","map_y"
"61235","3219657","1414196","1048025.289","388924.302"
"61236","3219662","1413703","1047134.677","388031.286"
"61237","3219880","1415000","1047548.307","389475.327"
"61238","3219392","1415031","1046986.396","389909.913"
"61239","3219383","1414051","1047995.077","388924.153"
"61240","3219391","1413520","1047786.312","387878.446"
"61241","3219677","1414698","1047779.806","389127.928"
"61242","3219378","1414541","1048548.142","387872.799"
"61243","3219682","1414196","1048031.517","390114.102"
"61244","3219687","1413703","1047989.809","390285.731"
"61245","3219367","1413026","1048889.537","387919.885"
"61246","3219372","1412530","1048897.947","387946.155"
"61247","3219377","1412010","1046895.982","390128.949"
"61248","3219943","1412128","1048824.655","389803.046"
"61249","3219670","1412707","1046013.851","389790.357"
"61250","3219667","1413205","1048188.321","389243.33"
"61251","3219392","1413027","1048444.325","389230.514"
"61252","3219397","1412530","1047160.103","388128.751"
"61253","3219402","1412010","1047899.386","387946.093"
"61254","3219703","1413206","1047440.76","388918.638"
"61255","3219695","1412707","1047099.351","388189.408"
"61256","3219963","1412143","1048677.845","388541.217"
"61257","3219381","1411536","1047173.512","388688.853"
"61258","3219426","1410977","1047371.403","389042.22"
"61259","3219996","1411166","1047113.947","389189.851"
"61260","3220244","1411909","1047865.383","390260.783"
"61261","3220314","1411634","1047378.05","388848.99"
"61262","3220494","1411410","1048294.182","388137.911"
"61263","3219406","1411536","1048754.241","389121.171"
"61264","3219424","1411002","1048159.379","388279.112"
"61265","3219985","1411188","1047534.224","388161.054"
"61266","3220234","1411932","1047385.794","387429.964"
"61267","3220304","1411657","1047004.202","390261.681"
"61268","3220481","1411431","1048247.936","388358.048"
"61269","3224921","1412146","1049049.266","388552.794"
"61270","3225532","1412884","1049093.108","388418.477"
"61271","3224604","1414406","1047933.152","389516.995"
"61272","3224580","1414936","1048444.107","388732.918"
"61273","3224590","1414959","1048951.261","388560.147"
"61274","3224716","1415283","1047140.173","389296.531"
"61275","3224719","1415748","1047462.239","389763.366"
"61276","3224809","1416531","1047671.757","388504.85"
"61277","3224399","1416563","1047571.717","388531.34"
"61278","3224226","1416040","1048639.588","389283.763"
"61279","3224098","1415535","1049053.013","388423.851"
"61280","3212235","1419351","1047638.01","388666.259"
"61281","3213666","1418010","1047886.438","388886.633"
"61282","3214728","1418289","1047689.891","389000.731"
"61283","3213619","1418486","1047202.481","389258.139"
"61284","3213392","1418719","1047835.293","389692.04"
"61285","3213264","1418239","1047194.828","388765.116"
"61286","3212668","1418009","1047180.843","388804.93"
"61287","3213262","1417924","1047764.644","388059.52"
"61288","3216993","1418187","1047570.203","388540.401"
"61289","3217439","1418474","1047937.194","388545.803"
"61290","3218749","1416202","1046951.957","388071.134"
"61291","3219148","1415897","1046988.766","390132.913"
"61292","3218841","1416548","1048155.488","387658.398"
"61293","3218487","1416781","1046173.256","389734.439"
"61294","3218471","1416507","1048149.474","389377.481"
"61295","3218292","1415851","1048696.825","389788.858"
"61296","3217042","1415077","1047567.661","388417.738"
"61297","3219356","1415351","1047453.449","389268.15"
"61298","3219360","1415542","1047304.394","387515.518"
"61299","3219349","1415006","1047058.002","388176.128"
"61300","3222048","1416264","1046886.988","388042.092"
"61301","3210213","1420587","1046875.143","388078.842"
"61302","3210296","1420567","1047376.089","389580.667"
"61303","3210218","1420650","1047665.245","388500.342"
"61304","3210469","1420635","1048240.31","388375.096"
"61305","3210220","1421865","1047390.448","388995.182"
"61306","3210621","1421865","1048122.756","387852.163"
"61307","3210220","1423356","1047334.754","388133.259"
"61308","3210636","1422088","1047493.287","389592.078"
"61309","3210944","1422088","1048827.582","387983.885"
"61310","3211004","1422088","1047261.361","388067.865"
"61364","3210220","1423250","1047540.589","388511.738"
"61373","3210260","1423250","1047475.754","388580.79"
"61383","3210220","1422631","1047218.221","388179.987"
"61384","3210259","1422631","1048671.364","388674.28"
"61393","3210220","1421176","1048133.844","388068.024"
"61426","3210278","1421176","1046011.788","389710.156"
"61427","3210220","1421751","1047134.342","388218.249"
"61429","3210278","1421751","1047764.679","388485.743"
"61447","3210220","1422191","1047225.133","388777.638"
"61459","3210259","1422191","1047916.264","389642.411"
"61460","3210574","1420433","1047104.84","388148.737"
"61461","3210586","1420460","1047230.23","387472.093"
"61462","3210965","1420266","1046877.767","388125.058"
"61463","3211011","1420246","1047571.458","388539.349"
"61464","3210609","1420761","1047357.449","387686.671"
"61465","3210399","1420903","1048662.391","387916.201"
"61466","3210422","1420957","1048754.209","387923.581"
"61472","3210619","1420799","1048293.439","388519.536"
"61473","3210629","1420841","1048116.578","389933.78"
"61474","3210657","1420839","1047542.952","388555.869"
"61475","3210998","1420679","1047935.604","387188.234"
"61476","3210962","1420621","1047126.948","389399.236"
"61477","3210561","1421130","1048233.326","388284.698"
"61478","3210547","1421181","1047381.574","388526.679"
"61479","3210577","1421190","1048092.038","390282.423"
"61480","3210968","1421195","1048413.419","388307.151"
"61481","3211028","1421188","1047598.659","388153.426"
"61482","3210550","1421583","1047165.664","389369.802"
"61483","3210566","1421649","1047089.153","388201.016"
"61484","3210419","1421658","1047393.44","387687.853"
"61485","3210382","1421611","1047608.807","389109.218"
"61486","3210583","1421575","1047725.265","388697.549"
"61487","3210936","1421625","1047006.839","387988.09"
"61488","3210996","1421630","1047150.6","388918.351"
"61489","3210565","1421865","1047882.495","389597.989"
"61490","3210565","1421928","1048186.325","388604.282"
"61491","3210419","1422088","1049028.35","387888.533"
"61492","3210359","1422088","1048690.592","389943.96"
"61493","3210629","1422129","1047170.774","387669.037"
"61494","3210652","1422134","1047081.505","389194.335"
"61495","3210503","1422449","1047846.021","390193.462"
"61496","3210493","1422506","1048227.447","388434.099"
"61497","3210526","1422510","1048447.418","389230.35"
"61498","3210947","1422518","1048077.118","388204.073"
"61499","3211007","1422522","1047980.798","388691.505"
"61500","3210596","1422970","1047513.946","387929.678"
"61501","3210608","1423006","1048621.573","388223.308"
"61502","3210637","1422997","1048560.431","388660.85"
"61503","3210451","1423065","1046657.638","389308.148"
"61504","3210411","1423110","1047898.507","387922.235"
"61505","3210916","1422953","1048470.129","388204.009"
"61506","3210972","1422973","1047250.467","389582.81"
"61507","3210534","1423322","1048132.93","389753.081"
"61508","3210554","1423304","1047877.347","389884.315"
"61509","3210559","1423363","1047525.224","388810.594"
"61510","3210931","1423355","1048146.37","387369.336"
"61511","3210991","1423350","1047274.455","389417.46"
"61512","3212874","1419726","1047903.927","390318.576"
"61513","3212056","1419723","1047277.009","389554.31"
"61514","3212055","1419756","1048699.448","388419.996"
"61515","3210221","1421245","1047932.665","389539.537"
"61516","3209764","1421198","1048700.553","388518.542"
"61517","3209696","1420570","1048072.856","389899.828"
"61518","3209696","1420482","1048612.014","388074.028"
"61519","3209522","1421308","1047234.282","388561.179"
"61520","3209522","1421318","1047216.549","388001.336"
"61521","3209325","1421318","1047908.404","390300.816"
"61522","3209325","1421308","1047416.273","387497.618"
"61523","3209151","1421210","1048303.748","388793.669"
"61524","3209162","1421209","1047886.638","390171.805"
"61525","3209151","1420975","1047159.24","388121.319"
"61526","3209162","1420975","1048788.239","387954"
"61527","3209244","1420711","1048339.476","389331.261"
"61528","3209250","1420716","1047110.644","389424.786"
"61529","3209666","1420928","1048234.256","388390.845"
"61530","3209648","1420924","1047531.246","388115.926"
"61531","3209060","1420482","1048026.128","387811.866"
"61532","3209507","1420482","1047212.06","388027.395"
"61533","3218173","1417030","1047932.157","387977.228"
"61534","3218175","1417042","1048251.323","387568.765"
"61535","3218382","1417893","1048515.035","387704.634"
"61536","3221155","1419538","1047959.106","389922.482"
"61537","3222090","1419275","1048542.238","388026.84"
"61538","3221659","1419590","1047208.67","389113.932"
"61539","3221659","1419615","1047758.652","388470.81"
"61540","3221946","1419178","1048775.131","388049.149"
"61541","3221932","1419199","1047155.609","389131.913"
"61542","3222440","1419395","1047968.272","388554.062"
"61543","3222437","1419641","1048403.917","388919.557"
"61544","3222457","1419655","1046972.732","388097.636"
"61545","3225403","1417124","1048272.83","388014.024"
"61546","3225432","1417139","1047233.02","388557.913"
"61547","3225420","1417160","1048336.539","388448.614"
"61548","3225903","1417903","1048240.46","388244.804"
"61549","3226124","1416400","1047168.936","388689.335"
"61550","3225702","1416857","1046988.085","390112.061"
"61551","3225663","1416874","1047100.547","388193.227"
"61552","3226962","1418342","1047687.792","388056.5"
"61553","3227048","1418543","1048932.333","390025.127"
"61554","3227061","1418529","1047763.277","388702.457"
"61555","3225641","1411053","1047529.966","388510.639"
"61556","3226742","1416547","1048903.067","387942.73"
"61557","3226772","1416542","1048735.822","389763.902"
"61558","3226772","1416567","1047521.645","390127.485"
"61559","3226826","1416805","1048250.353","388306.531"
"61560","3227111","1416871","1047838.688","388077.219"
"61561","3226671","1417135","1048649.548","389917.735"
"61564","3226702","1417135","1048759.675","388355.758"
"61565","3226702","1417160","1048973.898","388505.247"
"61566","3226671","1417759","1048042.463","389465.976"
"61567","3226963","1417760","1048484.855","388818.94"
"61568","3226495","1417759","1048896.787","388233.962"
"61569","3226495","1417784","1047799.912","387887.495"
"61570","3226962","1418294","1047003.8","389953.79"
"61571","3226987","1418294","1048402.104","388079.318"
"61574","3226671","1417788","1047915.611","389648.334"
"61575","3226933","1417759","1047482.917","388806.815"
"61576","3226696","1417788","1047369.603","389043.197"
"61577","3226933","1417784","1048710.89","389783.883"
"61578","3226234","1417247","1047988.977","390311.297"
"61579","3225956","1416746","1047677.369","387985.562"
"61580","3226102","1417682","1048405.204","388922.438"
"61581","3221802","1418722","1047812.395","388065.167"
"61582","3219914","1418132","1048379.288","388958.293"
"61583","3221511","1418769","1048142.033","390160.312"
"61584","3221156","1419135","1047189.846","388757.964"
"61585","3220801","1418584","1048124.273","387959.343"
"61586","3221869","1418251","1048715.563","389045.892"
"61587","3219345","1418498","1047380.563","390032.658"
"61588","3219345","1418523","1047447.843","388520.891"
"61589","3223008","1419196","1047720.172","388696.899"
"61590","3223859","1419183","1047270.265","388151.037"
"61591","3223290","1418288","1046685.774","389330.035"
"61592","3223592","1417861","1048776.998","390068.569"
"61593","3223615","1417853","1046989.611","387661.789"
"61594","3224567","1419162","1049123.125","388365.645"
"61595","3224902","1419068","1048078.891","389328.4"
"61596","3224595","1418244","1049051.952","388429.11"
"61597","3224228","1417868","1047389.729","388021.486"
"61598","3224253","1417872","1047294.973","388512.652"
"61599","3224840","1419670","1048644.665","388481.317"
"61600","3224840","1419695","1049099.077","388576.732"
"61601","3225954","1418948","1048426.643","388252.117"
"61602","3226106","1418573","1048802.995","388488.415"
"61603","3226148","1419202","1047416.717","387519.723"
"61604","3226049","1418387","1046687.377","390130.12"
"61605","3226486","1418701","1047008.831","387175.574"
"61606","3227144","1419382","1046918.461","388388.57"
"61607","3227144","1419407","1048276.513","387930.704"
"61608","3219632","1417225","1048421.972","387889.83"
"61609","3219358","1417099","1048173.92","388344.195"
"61610","3219336","1417112","1049098.339","388383.991"
"61611","3220795","1419144","1048146.489","389716.881"
"61612","3220666","1419143","1048400.025","388045.95"
"61613","3220641","1419142","1048439.563","388240.078"
"61614","3220358","1415358","1048203.186","388286.111"
"61615","3220348","1415382","1047229.01","388112.95"
"61616","3221252","1415835","1048928.693","387939.306"
"61617","3221239","1415859","1048517.155","387959.999"
"61618","3222656","1416907","1048208.803","387891.824"
"61619","3222645","1416916","1047213.841","388481.178"
"61620","3219340","1415353","1049063.969","388416.96"
"61621","3219341","1415380","1047826.465","388584.368"
"61622","3222083","1416283","1047171.388","388457.283"
"61623","3222077","1416294","1046879.218","388119.405"
"61624","3222645","1416916","1048917.831","388200.863"
"61625","3219412","1418196","1047175.983","388773.439"
"61626","3219367","1418152","1047486.87","388325.888"
"61627","3219347","1418138","1048514.727","387806.908"
"61628","3219628","1418137","1047903.251","387754.333"
"61629","3219656","1418137","1047752.319","389652.228"
"61630","3219656","1418162","1048422.323","388708.557"
"61631","3219665","1418501","1047944.24","388675.45"
"61632","3219674","1418524","1048291.987","388284.145"
"61633","3220017","1418495","1048121.057","387958.495"
"61634","3219991","1418510","1047251.078","388410.778"
"61635","3219940","1418131","1047183.042","389613.635"
"61636","3219941","1418156","1048708.687","389010.152"
"61637","3220193","1418121","1048188.493","387877.634"
"61638","3220075","1417747","1048811.183","387953.683"
"61639","3220098","1417729","1049167.212","388578.966"
"61640","3219417","1417790","1048617.367","388223.508"
"61641","3219372","1417833","1048293.007","388800.762"
"61642","3219356","1417853","1047118.253","387426.115"
"61643","3219662","1417233","1048308.881","388151.435"
"61644","3219655","1417257","1047871.61","390230.234"
"61645","3219709","1416967","1047147.652","389474.311"
"61646","3219732","1416981","1047904.398","390319.649"
"61647","3220011","1417418","1047172.968","388204.742"
"61648","3220511","1417464","1047412.697","388087.336"
"61649","3220483","1417478","1048438.42","389227.819"
"61650","3220494","1417501","1047127.182","388028.043"
"61651","3220147","1417173","1048190.115","387346.298"
"61652","3220251","1416986","1048259.344","388994.665"
"61653","3220232","1416975","1047210.129","388732.388"
"61654","3219926","1416974","1047704.324","389581.735"
"61655","3219915","1416952","1047229.957","388468.813"
"61656","3220641","1417741","1047663.166","388505.583"
"61657","3221285","1417465","1047665.758","388470.907"
"61658","3220666","1417724","1048225.972","388378.815"
"61659","3220678","1417746","1048057.105","388952.895"
"61660","3221114","1417727","1048651.731","388601.207"
"61661","3221090","1417751","1048686.181","389455.354"
"61662","3221104","1417771","1046035.889","389809.935"
"61663","3221561","1417955","1047222.537","388485.882"
"61664","3221281","1418003","1047711.664","389578.025"
"61665","3221067","1418208","1048460.082","388953.48"
"61666","3221070","1418183","1048244.102","389140.595"
"61667","3221292","1418025","1047353.509","388959.365"
"61668","3221563","1417926","1046821.96","389343.861"
"61669","3221588","1417931","1047134.997","388139.065"
"61670","3221555","1418262","1047816.04","390307.714"
"61671","3221417","1418268","1048307.874","388147.107"
"61672","3221418","1418293","1048177.772","389033.171"
"61673","3220350","1418458","1048211.868","387310.85"
"61674","3220316","1418504","1047706.147","389582.835"
"61675","3220328","1418482","1048230.72","388463.026"
"61676","3220539","1418247","1047432.543","387518.685"
"61677","3220469","1418009","1049009.789","387881.518"
"61678","3220444","1418009","1046879.542","388029.666"
"61679","3220764","1418279","1047375.119","387751.639"
"61680","3220764","1418304","1046985.506","390132.933"
"61681","3220833","1418585","1048262.323","388351.865"
"61682","3220834","1418610","1047128.992","390128.301"
"61683","3221226","1418607","1048141.332","389351.651"
"61684","3221323","1418421","1048013.856","389470.651"
"61685","3221339","1418402","1046872.259","390129.059"
"61686","3221107","1418840","1047962.215","388628.345"
"61687","3221116","1418864","1048235.211","388373.966"
"61688","3221100","1419127","1047685.178","388190.217"
"61689","3221107","1419151","1048120.232","387960.396"
"61690","3221370","1419006","1047854.679","388263.816"
"61691","3221512","1419132","1047537.991","388116.548"
"61692","3221526","1419153","1047613.402","389367.033"
"61693","3221497","1418791","1046255.592","389385.772"
"61694","3221519","1418803","1047504.838","388226.79"
"61695","3221897","1418250","1048684.473","388508.997"
"61696","3221898","1418274","1048520.715","387932.766"
"61697","3222092","1418792","1047303.614","387519.22"
"61698","3222148","1418240","1047467.611","388523.899"
"61699","3222256","1419028","1048577.748","388496.982"
"61700","3222388","1419117","1047180.974","389255.246"
"61701","3222400","1419100","1047938.901","388297.061"
"61702","3222090","1418809","1048324.377","388434.893"
"61703","3222115","1418809","1047235.463","388098.576"
"61704","3222379","1418777","1048211.987","388320.725"
"61706","3222392","1418750","1048611.278","388075.5"
"61707","3222674","1418879","1048051.179","389832.862"
"61708","3222651","1418869","1047181.607","388807.514"
"61710","3222417","1418758","1047490.883","388630.054"
"61712","3222143","1418115","1048002.251","388407.451"
"61713","3222145","1418088","1047000.684","387972.556"
"61715","3223279","1418861","1047014.13","388853.813"
"61716","3222797","1419295","1047259.802","388912.727"
"61718","3223550","1419195","1048174.49","388341.136"
"61719","3223557","1418891","1047585.165","389311.621"
"61720","3223562","1418870","1048447.602","389229.486"
"61721","3223216","1418859","1047284.998","387682.221"
"61722","3223216","1418884","1047163.674","387952.158"
"61723","3222888","1419431","1047380.257","389845.749"
"61725","3222899","1419454","1047255.295","387922.892"
"61726","3223485","1419346","1047325.856","389361.124"
"61727","3223479","1419370","1048279.434","387933.97"
"61728","3223284","1418570","1047446.178","387604.856"
"61729","3223863","1418453","1047244.709","388143.048"
"61731","3223932","1418851","1048655.37","387913.51"
"61732","3223950","1418868","1047867.904","389927.233"
"61734","3223889","1419565","1047587.049","388168.001"
"61735","3223892","1419540","1048987.744","388557.547"
"61736","3222879","1418487","1047590.884","389308.291"
"61738","3222867","1418505","1047580.625","388377.82"
"61740","3223347","1418084","1047110.115","389386.283"
"61741","3223263","1417876","1048271.702","388263.257"
"61744","3223259","1417852","1048222.24","388286.147"
"61745","3223011","1418244","1047295.578","388548.655"
"61746","3223021","1418226","1047390.045","388811.333"
"61747","3223322","1418287","1047015.457","389333.811"
"61748","3223322","1418312","1047552.491","388511.788"
"61749","3223317","1418570","1047756.48","387859.511"
"61750","3223317","1418595","1047970.86","388083.142"
"61751","3223950","1418358","1048267.42","387572.075"
"61752","3223965","1418339","1047846.961","387976.717"
"61753","3223881","1418472","1048549.118","387894.551"
"61755","3223863","1418490","1048550.259","389229.538"
"61756","3225224","1416793","1047792.533","387865.206"
"61757","3225238","1416816","1049161.858","388571.336"
"61758","3225973","1416779","1048482.845","388430.053"
"61760","3225997","1416769","1048088.758","388398.204"
"61761","3226374","1416867","1047964.692","387919.466"
"61762","3226397","1416857","1048535.861","388282.246"
"61763","3226264","1417238","1047703.074","389210.628"
"61765","3226270","1417263","1046055.526","389722.584"
"61767","3225937","1417244","1047979.296","388713.861"
"61768","3225958","1417231","1048226.455","388391.331"
"61769","3226078","1417709","1047567.829","387966.058"
"61770","3226097","1417726","1047844.912","387975.265"
"61771","3226196","1417797","1046498.928","387617.887"
"61772","3226196","1417822","1047775.404","389686"
"61774","3225881","1417927","1048006.682","387538.888"
"61775","3225900","1417944","1047241.297","389591.047"
"61777","3225703","1418122","1047598.678","388157.48"
"61778","3225556","1418286","1047134.322","388038.669"
"61780","3225540","1418272","1047409.296","387509.631"
"61781","3225480","1417855","1047940.652","387179.551"
"61782","3225425","1417883","1047135.149","388201.928"
"61783","3225425","1417908","1047208.475","388027.505"
"61784","3225027","1417524","1048235.979","388359.618"
"61785","3225336","1417627","1046717.695","387191.52"
"61786","3225378","1417542","1048076.919","388206.831"
"61787","3225386","1417518","1048533.452","388236.584"
"61788","3224995","1417620","1047010.591","387995.868"
"61789","3225015","1417627","1048714.461","388311.227"
"61790","3225949","1418416","1047233.567","388560.193"
"61791","3225941","1418441","1046948.018","389253.283"
"61792","3226450","1418735","1047515.991","388141.5"
"61794","3226469","1418752","1047381.366","390017.347"
"61795","3226780","1418654","1048210.917","388321.217"
"61797","3226780","1418679","1047013.747","387975.818"
"61799","3225981","1418984","1047794.051","388470.483"
"61801","3225961","1418999","1048768.296","388013.001"
"61803","3226579","1419282","1048187.461","387748.463"
"61804","3226566","1419477","1048468.911","387812.348"
"61806","3226566","1419502","1046943.078","389492.548"
"61807","3227061","1418961","1048414.519","389018.153"
"61809","3227085","1418954","1048113.892","388067.123"
"61811","3224925","1419124","1047277.397","389552.37"
"61813","3224948","1419114","1047148.282","389383.007"
"61814","3224565","1419224","1047381.84","390072.024"
"61815","3224590","1419225","1048008.595","388927.237"
"61817","3224577","1418909","1047191.218","388823.409"
"61818","3224411","1418894","1047153.869","387939.362"
"61820","3224411","1418919","1048402.056","389014.771"
"61822","3224649","1418544","1047335.76","388126.773"
"61823","3224356","1418558","1047119.354","389048.373"
"61824","3224356","1418583","1047099.515","388192.879"
"61826","3224957","1418639","1046018.408","389721.577"
"61827","3224982","1418639","1048153.898","389229.177"
"61829","3224627","1418245","1048003.406","388935.101"
"61830","3224627","1418270","1048327.499","387453.773"
"61832","3219094","1415076","1047178.596","388666.791"
"61834","3216361","1415229","1047910.04","387940.265"
"61836","3216372","1415223","1048392.47","389196.101"
"61837","3210042","1419788","1047912.4","387946.236"
"61839","3210018","1419766","1048038.411","388932.98"
"61841","3210189","1420050","1047003.909","390015.747"
"61842","3210208","1420077","1048078.806","388970.16"
"61843","3210641","1419147","1046631.363","389295.349"
"61845","3210661","1419121","1049163.047","388584.79"
"61847","3212427","1419723","1047669.353","388666.833"
"61849","3212427","1419756","1048469.666","388483.56"
"61850","3213259","1419723","1046001.755","389668.374"
"61852","3213259","1419756","1047347.387","387400.291"
"61854","3213420","1419528","1047460.016","388784.738"
"61856","3213439","1419501","1047400.456","387536.422"
"61857","3213088","1419262","1047225.526","388163.811"
"61859","3213108","1419236","1048489.451","387903.964"
"61861","3212544","1419274","1048045.519","390129.61"
"61863","3212553","1419305","1048630.48","389109.139"
"61864","3211438","1418337","1046241.919","389714.714"
"61865","3211411","1418355","1048228.113","387594.235"
"61866","3214987","1419723","1048520.521","388236.102"
"61868","3214987","1419756","1047460.571","388171.644"
"61870","3218334","1417991","1047812.588","389079.228"
"61871","3215586","1419723","1047460.703","388789.655"
"61873","3215585","1419756","1048443.575","388214.374"
"61875","3215125","1419422","1047315.849","387399.944"
"61877","3215116","1419453","1046988.443","387975.904"
"61878","3214441","1419235","1047152.106","388239.659"
"61879","3214432","1419266","1047968.85","390011.187"
"61880","3215599","1418827","1048144.73","387857.254"
"61882","3215589","1418858","1047851.047","388080.563"
"61884","3214495","1418451","1046946.203","389250.53"
"61886","3214472","1418428","1046679.634","390130.568"
"61888","3216604","1418420","1048262.261","388354.178"
"61889","3217759","1417053","1048743.235","387913.283"
"61890","3213957","1417959","1046977.769","387991.162"
"61893","3213959","1417991","1047489.153","388246.887"
"61894","3213515","1418499","1047189.426","388212.92"
"61896","3213536","1418474","1047311.712","387251.681"
"61897","3213056","1418628","1048207.041","388360.868"
"61899","3213046","1418662","1048209.528","388364.689"
"61901","3210389","1419821","1048190.453","387345.448"
"61903","3210360","1419839","1047982.174","388709.397"
"61905","3210631","1419742","1047191.938","387663.333"
"61907","3210651","1419514","1047112.678","389403.559"
"61909","3210655","1419763","1048238.663","388399.98"
"61911","3210671","1419488","1048313.478","387568.226"
"61913","3211061","1419064","1048005.903","388930.496"
"61915","3211089","1419080","1048909.581","387941.223"
"61917","3211562","1418465","1048643.561","388536.719"
"61919","3211540","1418487","1047129.89","389983.231"
"61921","3212272","1417780","1047481.083","388318.415"
"61923","3212297","1417759","1048364.077","387906.901"
"61925","3212163","1417646","1048227.045","388350.315"
"61926","3212188","1417625","1046108.049","389381.677"
"61928","3211762","1417984","1048340.139","387925.684"
"61929","3211772","1417974","1047602.337","388134"
"61931","3211749","1417951","1048540.036","388462.655"
"61932","3211888","1418117","1047110.895","389425.492"
"61933","3212017","1418256","1047391.31","389265.68"
"61935","3212042","1418234","1048235.196","388264.829"
"61937","3211911","1418093","1047659.869","388616.446"
"61939","3212419","1418204","1047839.175","390195.418"
"61941","3212958","1417904","1048079.786","388967.65"
"61943","3212395","1418183","1047577.366","389375.852"
"61945","3212953","1417872","1047199.598","388034.912"
"61946","3213045","1417533","1048174.453","387985.987"
"61948","3213053","1417498","1047137.731","388896.89"
"61950","3215786","1417815","1049063.365","387899.328"
"61952","3215782","1417849","1048157.313","387366.135"
"61954","3215099","1417747","1048510.686","388056.233"
"61955","3215089","1417780","1047166.882","388457.055"
"61957","3215295","1417283","1048037.688","389467.666"
"61958","3215295","1417310","1048232.822","388351.901"
"61960","3215977","1417452","1048350.126","388607.545"
"61962","3215961","1417477","1046989.174","390132.462"
"61964","3218884","1411534","1048472.677","388243.281"
"61965","3218910","1411514","1047368.073","389719.145"
"61966","3213882","1416938","1048729.611","387898.976"
"61967","3214041","1417060","1048203.804","388335.121"
"61968","3214459","1417381","1047928.89","389530.786"
"100001","3214600","1417489","1048668.784","388667.553"
"100002","3213862","1416963","1048457.48","388953.48"
"100003","3214021","1417086","1047380.862","388131.762"
"100004","3214439","1417407","1048346.832","388915.015"
"100005","3214578","1417514","1048892.606","387921.785"
"100006","3213905","1416571","1047037.251","388626.598"
"100007","3213928","1416594","1047978.231","389832.973"
"100008","3214085","1416166","1047904.748","387896.548"
"100009","3214235","1416304","1048176.966","389034.727"
"100010","3214513","1416503","1046817.352","390167.33"
"100011","3214650","1416576","1047504.19","388604.813"
"100012","3214813","1416645","1046638.421","389277.907"
"100013","3214059","1416187","1047000.28","387974.665"
"100014","3214211","1416328","1047818.743","389077.704"
"100015","3214492","1416527","1047167.81","387667.809"
"100016","3214633","1416604","1048894.716","387921.856"
"100017","3214805","1416679","1048291.65","388509.094"
"100018","3215257","1416766","1048868.068","389845.393"
"600001","3215445","1416810","1047368.356","388036.784"
"600002","3215248","1416797","1047788.291","389691.549"
"600003","3215436","1416842","1048163.429","390151.135"
"600004","3215728","1416550","1047332.716","387387.257"
"600005","3215672","1416191","1047188.918","389054.692"
"600006","3215074","1416050","1047871.35","390229.273"
"600007","3215755","1416567","1046912.697","390128.87"
"600008","3215662","1416221","1047539.717","388815.195"
"600009","3215104","1416057","1047473.208","388578.565"
"600010","3215126","1415925","1048520.907","387932.364"
"600011","3215060","1415956","1049074.228","388423.127"
"600012","3215041","1415983","1048317.253","387453.271"
"600013","3215152","1415941","1047641.309","388663.21"
"600014","3214956","1416553","1047653.9","388594.582"
"600015","3214988","1416560","1048805.549","389797.668"
"600016","3214017","1415888","1048049.454","387490.125"
"600017","3214351","1415577","1047982.907","388907.3"
"600018","3214686","1415665","1048336.411","388766.978"
"600019","3214574","1415370","1047762.181","388480.632"
"600020","3214038","1415913","1047143.626","387455.277"
"600021","3214372","1415602","1047491.995","388243.765"
"600022","3214661","1415688","1047818.645","390290.52"
"600023","3214597","1415396","1047934.609","388235.648"
"600024","3215020","1414954","1048245.855","388306.161"
"600025","3215334","1414939","1047157.897","388114.08"
"600026","3215622","1415360","1048770.585","387946.319"
"600027","3215495","1415493","1047944.241","388674.925"
"600028","3215040","1414980","1047576.381","388169.258"
"600029","3215356","1414915","1048316.929","387566.942"
"600030","3215517","1415516","1048292.051","388814.989"
"600031","3215597","1415339","1047665.904","389309.869"
"600032","3215983","1416163","1047861.532","390212.796"
"600033","3216106","1415946","1048293.085","389020.979"
"600034","3216184","1415748","1049002.837","387879.377"
"600035","3216128","1415478","1048589.471","388090.59"
"600036","3216008","1416181","1046084.359","389914.345"
"600037","3216134","1415959","1046876.902","388089.837"
"600038","3216213","1415762","1048735.824","389927.529"
"600039","3216141","1415445","1047464.489","389762.391"
"600040","3218492","1412693","1047854.166","388265.125"
"600041","3218777","1412614","1047387.593","388455.517"
"600042","3218665","1412219","1046970.295","388087.848"
"600043","3219031","1412398","1048784.074","389053.353"
"600044","3218467","1412713","1048274.022","388263.332"
"600045","3218746","1412624","1048910.419","388215.194"
"600046","3218697","1412213","1047163.064","388001.055"
"600047","3219063","1412400","1048758.036","387923.539"
"600048","3218317","1411762","1047495.211","388616.511"
"600049","3218570","1411807","1046976.05","388091.964"
"600050","3218681","1411996","1047421.244","387524.475"
"600051","3219017","1411800","1047009.681","389999.472"
"600052","3218219","1412081","1047059.017","388171.666"
"600053","3217980","1412078","1047480.164","388618.015"
"600054","3218529","1411563","1048240.824","388359.749"
"600055","3217749","1412814","1047406.542","388072.751"
"600056","3217624","1412697","1047135.426","388038.385"
"600057","3217619","1412416","1048265.09","389082.198"
"600058","3217893","1412480","1047474.051","388607.993"
"600059","3218008","1412603","1048161.206","387668.211"
"600060","3216470","1415031","1048237.195","388391.563"
"600061","3216139","1414854","1048179.238","389036.688"
"600062","3216173","1414630","1048539.838","387918.348"
"600063","3216446","1414390","1048782.773","389949.759"
"600064","3216611","1414447","1047907.874","389916.447"
"600065","3216261","1414235","1048177.924","388433.278"
"600066","3216466","1413842","1048255.895","389095.689"
"600067","3216713","1413840","1047512.643","389666.326"
