"final_triangle_info","triangle_population_info","triangle_area"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
